urn	text	simile	signs
urn:cts:greekLit:tlg5026.msA.hmt:11.251	οτι διαφωνουσιν οι νεωτεροι τον Νηλεα λεγοντες ανῃρησθαι υφ Ηρακλεους οτε την Πυλον επορθησεν . φαινεται γαρ καθ Ομηρον περιων και μετα το πορθηθηναι , ο γαρ προς Ηλειους πολεμος των Πυλιων μεταγενεστερος του προς Ηρακλεα ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.252	και γαρ τω χρειος .	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.252	Ηρακλης προσταξαντος Ευρυθεως , ανεκαθηρε την Αυγεου κοπρον . απαιτουντι δε αυτῳ τον μισθον ουκ απεδιδου λεγων εξ επι τα γης αυτον πεποιηκεναι Φυλλευς δε ο τουτου παις κριτης γενομενος κατεκρινε τον πρα  , ο δε αγανακτησας εξεβαλεν αυτον της χωρας , Ηρακλης δε επιστρατευσαμενος Ηλιν επορθησεν και μετα πεμψαμενος τον Φυλεα εκ Δουλιχειου παραδιδωσιν αυτῳ την βασιλειαν : ολιγανδρειας δε ουσης , δια το πολλους εν τῳ πολεμῳ συνεφθαρθαι Ηρακλης συγκατεκλινεν τας των τετελευτηκοτων γυναικας τῳ στρατῳ , ουτως τε πολλων γεννηθεντων , εθηκεν τῳ Διϊ τον Ολυμπιακον αγωνα και αυτος πρωτος των αγωνων ηψατο η ιστορια παρα Καλλιμαχῳ ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.253	αμ' ηοι φαινομενηφι	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.253	τουτο το ημιστιχιον και τοις επανω δυναται προσδιδοσθαι και τοις εξης . ητοι γαρ ημερας γενομενης εκηρυσσον οπως εκεινοι συναχθωσιν η αλλοτε εκηρυσσον ινα εκεινοι υπο τον ορθρον ελθωσι . και αμφοτερα λογον εχει ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.254	τους ιμεν οισι χρεως ωφειλετ'	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.254	οτι τα περιελασθεντα εκ της Πυλου υπο των Επειων θρεμματα χρεω  καλει , Αριστοφα  δε χρειος και ωφειλετο ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.255	διη :	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.255	θαυμαστη ϊερα , εν αυτη γαρ ετιματο Ολυμπιος Ζευς ου και πανηγυρις παρα τριετη χρονον ηγετο τα Ολυμπια ενθα ε ηγωνιζοντο , οι απο της Ελλαδος παντες , εστι δε πολις της Πελοποννησου ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.256	δαιτρευον πολεσιν γαρ Επειοι χρειος οφειλον ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.256	ητοι στικτεον κατα το τελος του στιχου η συναπτεον τῳ εξης ο και βελτιον . το γαρ ος . αντι του οτι εστι κειμενον και εαν χωρισωμεν δε , και ακουωμεν και ουτως εσται θαυμαστικος ο λογος περι της καταφρονησεως ην εποιησαντο οι Ηλιοι περι των Πυλιων ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.257	Επειοι	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.257	οι Ηλειοι απο Επειου βασιλεως ουτως Ποσειδωνος και Ευρυπυλης της Ενδυμιωνος παις Ηλειος ο κτισας Ηλιδα : κλειου δε Αλεξις και Επειος αφου Επειοι ως φησιν Αριστοτε  εν τω Πεπλῳ ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.258	δωδεκα γαρ Νηληος ,	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.258	προς τους Χωριζοντας οτι εν μεν δωδεκα Νηληος παιδας λεγει , εν δε τῃ τρεις γεγονεναι ως γενεαλογει και Χλωριν ιδον περικαλλεα , και εν τοις εξης Νεστορα τε Χρομιον τε Περικλυμενον τ' αγερωχον , ενδεχεται δε προγεγονοτων αυτῳ . εξ ετερας γυναικος παιδων υστερον εκ Χλωριδος τους τρεις γεγονεναι . και γαρ ο Πριαμος φησι πεντηκοντα μοι ησαν οτ' ηλυθον υιες Αχαιων . εννεακαιδεκα μεν μοι ϊης εν κνιδ τους δ' αλλους μοι ετικτον ενι μεγαροισιν ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.259	ελθων γαρ ρ' εκακωσε :	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.259	Ηρακλης παρεγενετο εις Πυλον χρῃζων  καθαρσιων οι δε Πυλιοι αποκλεισαντες τας πυλας ουκ εισεδεξαντο αυτον εφ ῳ οργισθεις ο ηρως επορθησε Πυλον , συνεμαχουν δε τῳ μεν Νηλει τρεις θεοι , Ποσειδων Ηρᾳ Αϊδωνευς ως και εν τῃ φησι , τῳ δε Ηρακλει δυο Αθηνα και Ζευς ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.260	δωδεκα γαρ Νηληος :	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.260	τον Νεστορα φησι μονον περισωθηναι των λοιπων του Νηλεως παιδων . ητοι οτι νεος υπαρχων εξω ετρεφετο παρα τοις Γερηνοις , η επει συνεβουλευσεν εις αχθηναι τον Ηρακλεα ως τινες φασιν  ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.261	ταυθ' υπερηφανεοντες Επειοι	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.261	οτι εν τισι γραφεται Αχαιοι τους δε Ηλειους Επειους καλει Ομηρος ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.262	τεσσαρες αθλοφοροι :	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.262	οτι φαντασιαν ο τοπος εχει ως τετρωρω αρματι χρωμενων των ηρωων . και γαρ λεγει τον δ' ελατηρ' αφιει ' , συλληπτικως τον εκατερας ελατηρα ως αμφιπολος δ' αρα οι ακαχημενον ιππων ενδεχεται δε δυω συνωριδας επι τον αγωνα πεπορευσθαι μη τι περι την ετεραν γενηται : ειρησθαι δε τον ελατηρ αφιει συλληπτικως τον εκατερας ελατηρα ως αμφιπολος δ' αρα οι κνιδη εκατερθε παρεστη ου μια επι αμφοτερων των μερων αλλ εκατερωθεν μια : οι δε ως Ποσειδωνος υιον τετρωρῳ φασι χρησθαι ιππων γαρ ο θς  ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.263	‡ δαιτρευειν , μη τις οι ατεμβομενος ,	0	asteriskos obelos
urn:cts:greekLit:tlg5026.msA.hmt:11.263	Εκτωρ περι της κοινωνιας λεγομενων εν μετακειται ο στιχος ενθα και ευλογον αυτους τα λαφυρα εξ ισου μεριζεσθαι , ενταυθα δε ουκ απεβαλεν εξ ισου μεριζεσθαι , αλλ αναλογον εκαστω τοις οφειλομενοις , ου γαρ εκ πολεμου λαφυραγωγιας , Ζηνοδοτος , ουδε εγραφεν ⁑	0	asteriskos obelos
urn:cts:greekLit:tlg5026.msA.hmt:11.264	μη τις οι ατεμβομενος κιος ισης :	0	asteriskos obelos
urn:cts:greekLit:tlg5026.msA.hmt:11.264	οπως μηδεις απελθη στερηθεις της ομοιας και ισης τιμης ισης γαρ της το δικαι και ισον εχουσης ⁑	0	asteriskos obelos
urn:cts:greekLit:tlg5026.msA.hmt:11.265	πανσυδιῃ μετα δε σφι Μολιονε :	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.265	οτι απο μρς  ομρ  ου σχηματιζει μηποτ' ουν απο ταυτης πρς  Μολου ουτως αυτους ειπεν ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.266	Μολιονε :	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.266	Ακτορος και Μολινης παιδας Κτεατον και Ευρυτον κατα τινας δε Μολινης και Ποσειδωνος . ισως δε μαλλον Μολιονος αυτους ειπεν πολεμικους απο τους κατ  την μαχην μολυνσεως , ουχ ως οι νεωτεροι οτι η μηρ  αυτων εκαλειτο Μολιονη , απο μρς  γαρ Ομηρος ουδενα σημαινει ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.267	ουτοι παρηλλαγμενην φυσιν των λοιπων εσχον ανων  : διφυεις γαρ : ησαν εχοντες εκατερος δυο κεφαλας και ποδας τους ισους εν δε σωμα . δια τουτο τους πολεμιους και γυμνικους ενικων αγωνας , Ηρακλης δε πολεμων και μη δυναμενος κατα τουμφανες αυτων περιγενεσθαι συμμαχουντων Αυγεα λοχησας αυτους ανειλεν και ουτως επυρθησε την Ηλιν , η ϊστορια παρα Φερεκυδει ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.268	εστι δε τις Θρυοεσσα	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.268	οτι ην εν τῳ ειρηκε Θρυον και Θρυον Αλφειοιο πορον , νυν Θρυοεσσαν λεγει ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.269	αλλ' οτε παν πεδιον μετεκιαθον	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.269	υποστικτεον περιττευει δε εν τῳ αμμι δ' Αθηνη ο δε συνδεσμος δυναται δε και επι το εννυχος υποστιζεσθαι , ινα εν τῳ ουδ' αεκοντα , ο δε περιττευη , και εστιν ο λογος του μεν προτερου ουτος , του δε δευτερου επει δε παν επηλθον το πεδιον αγγελος ημιν ηλθεν η Αθηνα υπ ορθρον , ουκ ακοντας ανηγαγεν τους Πυλιους ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.270	εια θωρησσεσθαι ,	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.270	προτρεπει τον Πατροκλον . δι ων αυτος και νεος και υπο πρς  κωλυομενος ομως πεζος εξηλθεν ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.271	ου γαρ πω τι μ' εφη ,	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.271	οφειλει το τι οξυνεσθ  δια την με αντωνυμιαν : νυν εγκλιτικην ουσαν ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.272	αλλα και ως ιππευσι επει ως αγε νηα	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.272	το μεν προτερον ως περισπωμενως , το δε ετερον κατ εγκλησιν επειδηπερ το μεταφραστικον αυτου εστιν επει ουτως ηγε νεικος η Αθηνα ῃ ουτως εφερε τον πολεμον η Αθηνα οπως επιφανης γενησωμαι ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.273	εγγυθεν Αρηνης :	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.273	ητοι τοις εξης η τοις επανω προσδοτεον το ημιστιχιον ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.274	ενθεν πανσυδιη :	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.274	βραχυ διασταλτεον κατα το τελος του στιχου υπ ορθρον γαρ οπλισθεντες . προς την Αρηνῃ ωδευσαν και κατα μεσον ημερας επι τον Αλφειον παρεγενοντο ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.275	‡ ταυρον δ' Αλφειῳ , ταυρον δε Ποσειδωνι :	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.275	οικεια τα θυματα . τοις ποταμοις και τῳ Ποσειδωνι θυεσθαι λεγει ταυρους δια τας βιας των υδατων ⁑	0	
urn:cts:greekLit:tlg5026.msA.hmt:11.276	δορπον επειθ' ελομεσθα :	0	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:11.276	οτι Ζηνοδοτος γραφει δειπνον δορπον δε λε  την εσπερινην τροφην ευθεως γαρ κατακοιμωνται ⁑	0	dotteddiple
urn:cts:greekLit:tlg5026.msA.hmt:11.277	‡ αλλα σφιν προπαροιθε ,	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.277	οτι το προπαροιθε , ου τοπικως αλλα χρονικως πριν η πορθησαι το αστυ , εφανη αυτοις μεγας ο εσομενος πολεμος ⁑	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.278	ευτε γαρ ηελιος ,	0	diple
urn:cts:greekLit:tlg5026.msA.hmt:11.278	οτι εξ ηρωϊκου προσωπου υπερ γης την ανατολην λεγει αυτος δε εκ του ιδιου προσωπου εξ Ωκεανου	0	diple
